chr	start	stop	tflist	genename
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Itgb1bp2
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Jpx
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Kif4
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Magee2
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Med12
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Nap1l2
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Nhsl2
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Nlgn3
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Nono
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Pdzd11
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Phka1
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Pin4
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Pja1
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Rps4x
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Rtl5
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Slc16a2
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Snx12
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Tsix
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Uprt
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Zdhhc15
chrX	101331982	101333627	BRAC,EGR1,EGR2,FLI1,FOS,FOSL1,FOSL2,IRF8,JUN,JUND,KLF1,KLF15,KLF3,KLF6,MAFF,MAZ,SP1,SP2,SP3,SP4,SP5,SRF,WT1,ZBT17	Zmym3
chr14	101351993	101353758	COT2,NR1H3,NR2C1,PRD14,RFX1,RFX2,RFX3	Commd6
chr14	101351993	101353758	COT2,NR1H3,NR2C1,PRD14,RFX1,RFX2,RFX3	Klf12
chr14	101351993	101353758	COT2,NR1H3,NR2C1,PRD14,RFX1,RFX2,RFX3	Tbc1d4
chr14	101351993	101353758	COT2,NR1H3,NR2C1,PRD14,RFX1,RFX2,RFX3	Uchl3
chr7	101373890	101374570	CTCF	Arap1
chr14	101378870	101380024	CTCF,CTCFL	Tbc1d4
chr11	101477099	101478274	EGR1,ZN148,ZN281	Aarsd1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Aoc2
chr11	101477099	101478274	EGR1,ZN148,ZN281	Arl4d
chr11	101477099	101478274	EGR1,ZN148,ZN281	Becn1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Ccdc43
chr11	101477099	101478274	EGR1,ZN148,ZN281	Dhx58
chr11	101477099	101478274	EGR1,ZN148,ZN281	Ezh1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Hap1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Ifi35
chr11	101477099	101478274	EGR1,ZN148,ZN281	Klhl11
chr11	101477099	101478274	EGR1,ZN148,ZN281	Krt19
chr11	101477099	101478274	EGR1,ZN148,ZN281	Mlx
chr11	101477099	101478274	EGR1,ZN148,ZN281	Mpp2
chr11	101477099	101478274	EGR1,ZN148,ZN281	Mpp3
chr11	101477099	101478274	EGR1,ZN148,ZN281	Naglu
chr11	101477099	101478274	EGR1,ZN148,ZN281	Nt5c3b
chr11	101477099	101478274	EGR1,ZN148,ZN281	Plekhh3
chr11	101477099	101478274	EGR1,ZN148,ZN281	Psme3
chr11	101477099	101478274	EGR1,ZN148,ZN281	Ptges3l
chr11	101477099	101478274	EGR1,ZN148,ZN281	Rab5c
chr11	101477099	101478274	EGR1,ZN148,ZN281	Rdm1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Rnd2
chr11	101477099	101478274	EGR1,ZN148,ZN281	Rpl27
chr11	101477099	101478274	EGR1,ZN148,ZN281	Rundc1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Stat5b
chr11	101477099	101478274	EGR1,ZN148,ZN281	Tubg1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Tubg2
chr11	101477099	101478274	EGR1,ZN148,ZN281	Vat1
chr11	101477099	101478274	EGR1,ZN148,ZN281	Wnk4
chr3	101506093	101507009	CTCF,KLF5,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZIC2,ZN148,ZN281	Atp1a1
chr2	101591721	101593342	MCR,TFCP2	B230118H07Rik
chr2	101591721	101593342	MCR,TFCP2	Cd44
chr2	101591721	101593342	MCR,TFCP2	Commd9
chr2	101591721	101593342	MCR,TFCP2	Ldlrad3
chr2	101591721	101593342	MCR,TFCP2	Prr5l
chr2	101591721	101593342	MCR,TFCP2	Slc1a2
chr2	101591721	101593342	MCR,TFCP2	Traf6
chr2	101591721	101593342	MCR,TFCP2	Trim44
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Aarsd1
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Arl4d
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Dusp3
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Etv4
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Psme3
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Rdm1
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Stat5b
chr11	101657506	101658216	EHF,ELF3,FOXJ2,KLF3,KLF4,KLF5	Tmem106a
chr11	101658326	101659267	SPI1,SPIB	Arl4d
chr11	101658326	101659267	SPI1,SPIB	Dusp3
chr11	101658326	101659267	SPI1,SPIB	Etv4
chr11	101658326	101659267	SPI1,SPIB	Rdm1
chr11	101658326	101659267	SPI1,SPIB	Tmem106a
chr7	101679529	101680029	CTCF,CTCFL	Clpb
chr13	101693981	101695330	ATOH1,NGN2	5930438M14Rik
chr13	101693981	101695330	ATOH1,NGN2	Pik3r1
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Aarsd1
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Aoc2
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Arl4d
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Atp6v0a1
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Cavin1
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Ccdc43
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Coasy
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Dhx58
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Dhx8
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Etv4
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Ifi35
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Kcnh4
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Klhl11
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Mlx
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	P3h4
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Psme3
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Ptges3l
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Rdm1
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Retreg3
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Rpl27
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Rundc1
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Tmem106a
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Tubg1
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Vps25
chr11	101695347	101696740	AP2D,E2F1,E2F4,E2F6,KLF5,MAZ,SP4,ZBT17	Wnk4
chr13	101800781	101801993	ASCL1,ELF3,FLI1,SNAI2,TF2L1	5930438M14Rik
chr13	101800781	101801993	ASCL1,ELF3,FLI1,SNAI2,TF2L1	Cdk7
chr13	101800781	101801993	ASCL1,ELF3,FLI1,SNAI2,TF2L1	Gtf2h2
chr13	101800781	101801993	ASCL1,ELF3,FLI1,SNAI2,TF2L1	Pik3r1
chr3	101806096	101807083	CTCFL,HEY2	Atp1a1
chr3	101806096	101807083	CTCFL,HEY2	Nhlh2
chr3	101806096	101807083	CTCFL,HEY2	Vangl1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Anapc15
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Arap1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Arhgef17
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Clpb
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Coa4
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Fchsd2
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Folr1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Gm45837
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Hbb-bh1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Hbb-bs
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Hbb-bt
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Hbb-y
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Il18bp
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Inppl1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Lamtor1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Lrrc51
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Mrpl17
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Numa1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	P2ry6
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Pde2a
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Plekhb1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Pold3
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Relt
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Rnf121
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Rrm1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Slco2b1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Spcs2
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Stard10
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Trim3
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Trim6
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Trim68
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Xndc1
chr7	101896076	101897252	E2F1,E2F4,ELF1,ELF2,ELK1,ELK4,ETS1,FLI1,GABPA,HSF1,IRF1,IRF4,IRF8,KLF15,KLF4,KLF5,SALL1,SP2,SP4,SPIB,STAT1,TBX20,TFDP1	Xntrpc
chr2	101905452	101906693	ATOH1,CTCF,CTCFL,NDF1,NDF2,NGN2	Commd9
chr2	101905452	101906693	ATOH1,CTCF,CTCFL,NDF1,NDF2,NGN2	Prr5l
chr6	101937260	101939006	FOXA1,IRF3,MAZ,SP7	Chl1
chr6	101937260	101939006	FOXA1,IRF3,MAZ,SP7	Cntn6
chr6	101937260	101939006	FOXA1,IRF3,MAZ,SP7	Gxylt2
chr6	101937260	101939006	FOXA1,IRF3,MAZ,SP7	Pdzrn3
chr6	101937260	101939006	FOXA1,IRF3,MAZ,SP7	Ppp4r2
chr6	101937260	101939006	FOXA1,IRF3,MAZ,SP7	Shq1
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Abtb2
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Apip
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	B230118H07Rik
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Cat
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Cd44
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Cd59a
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Cd59b
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Commd9
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Fbxo3
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Fjx1
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Ldlrad3
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Lmo2
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Nat10
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Pax6
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Pdhx
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Prr5l
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Slc1a2
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Traf6
chr2	101978487	101979722	ERR2,NFIA,NR5A2,SIX2,SMAD1,SMCA5,STF1	Trim44
chr2	102002869	102003819	VSX2	Abtb2
chr2	102002869	102003819	VSX2	Apip
chr2	102002869	102003819	VSX2	B230118H07Rik
chr2	102002869	102003819	VSX2	Cd44
chr2	102002869	102003819	VSX2	Commd9
chr2	102002869	102003819	VSX2	Eif3m
chr2	102002869	102003819	VSX2	Fjx1
chr2	102002869	102003819	VSX2	Ldlrad3
chr2	102002869	102003819	VSX2	Pdhx
chr2	102002869	102003819	VSX2	Prr5l
chr2	102002869	102003819	VSX2	Slc1a2
chr2	102002869	102003819	VSX2	Traf6
chr2	102002869	102003819	VSX2	Trim44
chr3	102025105	102025605	PO2F1	Nhlh2
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Chic1
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Cited1
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Dlg3
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Ercc6l
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Hdac8
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Igbp1
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Itgb1bp2
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Kif4
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Magee2
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Med12
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Nap1l2
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Nhsl2
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Nono
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Pdzd11
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Phka1
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Pin4
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Rps4x
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Rtl5
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Slc16a2
chrX	102081330	102082643	ATOH1,EGR2,MAZ,NGN2,RFX6,SP4,SP5,WT1,ZBT17	Snx12
